Flagged Accounts,Customer Name,TDLinx Code,Address,City,State,Zip,Premise,Channel,Sub-Channel,Owner,Banner
FALSE,Muldoons Saloon,5235961,5646 N Paramount Blvd,Long Beach,CA,90805,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,Bowlero,5243084,5420 Thornwood Dr,San Jose,CA,95123,On-Premise,Recreation,Billiard/Bowling/Arcade,Bowlero Corporation,Bowlero
FALSE,Emporium Oakland,3906211,1805 Telegraph Ave,Oakland,CA,94612,On-Premise,Bar/Nightclub,Sports Bar,Independent,No Group Assignment
FALSE,Hulas Island Grill,5503506,221 Cathcart St,Santa Cruz,CA,95060,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Hen House,5254017,2621 Hartnell Ave,Redding,CA,96002,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Dalva,5257215,3121 16th St,San Francisco,CA,94103,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,El Patio Restaurant,5223356,4351 Township Ave,Simi Valley,CA,93063,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Old Western Saloon,5234889,11201 Hwy 1,Point Reyes Station,CA,94956,On-Premise,Bar/Nightclub,Country Western,Independent,No Group Assignment
FALSE,Allegretto Vineyard Resort,7419337,2700 Buena Vista Dr,Paso Robles,CA,93446,On-Premise,Lodging,Resort/Convention,Ayres Hotel Group,No Group Assignment
FALSE,Nomikai,2192208,48 S 1st St,San Jose,CA,95113,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Benihana,5229563,10123 N Wolfe Rd Ste 2074,Cupertino,CA,95014,On-Premise,Dining,Casual Dining,Benihana Incorporated,Benihana
FALSE,Sand Trap,1901398,501 Avalon Canyon Rd,Avalon,CA,90704,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Nu Rays Lounge,5255980,709 Ferry St,Martinez,CA,94553,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,El Torito,5230639,18512 Macarthur Blvd,Irvine,CA,92612,On-Premise,Dining,Casual Dining,Xperience Restaurant Group,El Torito
FALSE,Buffalo Wild Wings,7431065,24542 Hesperian Blvd,Hayward,CA,94545,On-Premise,Bar/Nightclub,Sports Bar,Inspire Brands Inc,Buffalo Wild Wings
FALSE,Anthonys Fish Grotto,5500803,9530 Murray Dr,La Mesa,CA,91942,On-Premise,Dining,Fine Dining,Anthonys Fish Grotto,No Group Assignment
FALSE,The Vesper,7364688,394 E Campbell Ave,Campbell,CA,95008,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Altadena Town & Country,5240810,2290 Country Club Dr,Altadena,CA,91001,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,The Falcon,5261129,1435 E Broadway,Long Beach,CA,90802,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,The Derby Room,7524344,3230 Hamner Ave Ste 401,Norco,CA,92860,On-Premise,Bar/Nightclub,Sports Bar,Independent,No Group Assignment
FALSE,Celadon,5508169,500 Main St Ste G,Napa,CA,94559,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Bubba Gump Shrimp,2267183,321 W Katella Ave,Anaheim,CA,92802,On-Premise,Dining,Casual Dining,Landrys Inc,Bubba Gump Shrimp
FALSE,Chilis Grill & Bar,1902705,1349 Canyon Del Rey Blvd,Seaside,CA,93955,On-Premise,Dining,Casual Dining,Brinker International Inc,Chilis Grill & Bar
FALSE,Cracked Pepper Bistro,5221672,6737 N Palm Ave Ste D,Fresno,CA,93704,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Mcmurphys Irish Pub,5237897,14 Monterey St,Bakersfield,CA,93305,On-Premise,Bar/Nightclub,Irish Pub,Independent,No Group Assignment
FALSE,BJs Restaurant & Brewhouse,5248320,24032 El Toro Rd,Laguna Hills,CA,92653,On-Premise,Dining,Casual Dining,BJs Restaurants Inc,BJs Restaurant & Brewhouse
FALSE,The Red Rabbit Kitchen & Bar,2576775,2718 J St,Sacramento,CA,95816,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Madeo,7911814,8490 W Sunset Blvd,West Hollywood,CA,90069,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,The Dive SKC,7606411,5708 Rosemead Blvd Unit 100,Temple City,CA,91780,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cheesecake Factory,2585451,1127 Galleria Blvd,Roseville,CA,95678,On-Premise,Dining,Polished Casual,Cheesecake Factory Inc,Cheesecake Factory
FALSE,Think Prime Steak,1631872,29601 S Western Ave,Rancho Palos Verdes,CA,90275,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Cheswicks,5236026,5038 1/2 Newport Ave,San Diego,CA,92107,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Sheraton Hotel,5218293,6101 W Century Blvd,Los Angeles,CA,90045,On-Premise,Lodging,Full Service Lodging,Pyramid Hotel Group,Sheraton Hotel
FALSE,Maggianos Little Italy,5281295,6100 Topanga Canyon Blvd,Woodland Hills,CA,91367,On-Premise,Dining,Polished Casual,Brinker International Inc,Maggianos Little Italy
FALSE,Harrys Lounge,5233892,4557 Auburn Blvd A,Sacramento,CA,95841,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Garden Club,5256853,1144 Mission Rd,South San Francisco,CA,94080,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,The Beach House,5522189,1856 Mentone Blvd Ste C,Mentone,CA,92359,On-Premise,Bar/Nightclub,Sports Bar,Independent,No Group Assignment
FALSE,Drakes,7875907,1101 San Carlos Ave,San Carlos,CA,94070,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Tgi Fridays,1615436,19855 Rinaldi St,Porter Ranch,CA,91326,On-Premise,Dining,Casual Dining,Briad Group,Tgi Fridays
FALSE,Bowlmor Lanes,2073698,10123 N Wolfe Rd Ste 20,Cupertino,CA,95014,On-Premise,Recreation,Billiard/Bowling/Arcade,Bowlero Corporation,Bowlmor Lanes
FALSE,Sportsmans Lounge,5233591,13902 Imperial Hwy,La Mirada,CA,90638,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,Marin Country Club,5258383,500 Country Club Dr,Novato,CA,94949,On-Premise,Recreation,Golf/Country Club,Troon Golf Worldwide,No Group Assignment
FALSE,Miguels Cocina,1605495,1351 Orange Ave,Coronado,CA,92118,On-Premise,Dining,Casual Dining,Brigantine Restaurant Inc,Miguels Cocina
FALSE,Blarney Stone,5244568,5625 Geary Blvd,San Francisco,CA,94121,On-Premise,Bar/Nightclub,Irish Pub,Independent,No Group Assignment
FALSE,Justin Quesos Tex Mex Restaurant,5512402,8917 W Sunset Blvd,West Hollywood,CA,90069,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Railhead Saloon,5238380,34 N Main St,Colfax,CA,95713,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Blind Barber,7027439,10797 Washington Blvd,Culver City,CA,90232,On-Premise,Bar/Nightclub,Neighborhood Bar,Blind Barber Inc,Blind Barber
FALSE,Bar One,7480142,1532 India St,San Diego,CA,92101,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,MOXY Hotels,7613342,831 6th Ave,San Diego,CA,92101,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,MOXY Hotels
FALSE,F McLintocks Saloon,5232998,750 Mattie Rd,Pismo Beach,CA,93449,On-Premise,Dining,Casual Dining,F McLintocks,F McLintocks Saloon
FALSE,Chilis Grill & Bar,5230543,800 Paseo Del Rey,Chula Vista,CA,91910,On-Premise,Dining,Casual Dining,Brinker International Inc,Chilis Grill & Bar
FALSE,Wood Ranch BBQ & Grill,5261296,5050 Cornell Rd,Agoura Hills,CA,91301,On-Premise,Dining,Casual Dining,Wood Ranch BBQ & Grill Inc,Wood Ranch BBQ & Grill
FALSE,The Olive Restobar,7485336,8830 Apollo Way Ste 104,Downey,CA,90242,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Lakefront Tap Room Bar,1972067,28200 Highway 189 Ste E200,Lake Arrowhead,CA,92352,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Plumed Horse,5257393,14555 Big Basin Way,Saratoga,CA,95070,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Los Molcajetes Bar & Grill,7621430,6599 Montecito Blvd Ste 130,Santa Rosa,CA,95409,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Angelicias Bistro,2588062,863 Main St,Redwood City,CA,94063,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Horseshoe Tavern,5234880,2024 Chestnut St,San Francisco,CA,94123,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,The Winery Restaurant & Wine Bar,7575651,4301 La Jolla Village Dr,San Diego,CA,92122,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Frank,7681227,1610 R St Ste 150,Sacramento,CA,95811,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Joxer Dalys,5235874,11168 Washington Blvd,Culver City,CA,90232,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Penmar Golf Course,1776183,1233 Rose Ave,Venice,CA,90291,On-Premise,Recreation,Golf/Country Club,Independent,No Group Assignment
FALSE,Boulevard,5244418,1 Mission St,San Francisco,CA,94105,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Baggys By The Lake,5257174,288 E 18th St,Oakland,CA,94606,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Break Point,5233763,945 Garnet Ave,San Diego,CA,92109,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,Tacos Way Cantina,5235580,21602 Roscoe Blvd,Canoga Park,CA,91304,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Maxs Mexican Cuisine,2607947,635 N Azusa Ave,Azusa,CA,91702,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Antika Lounge,5518221,135 E 2nd St,Pomona,CA,91766,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Evergreen Inn & Pub,5219421,3273 S White Rd,San Jose,CA,95148,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Eastbound Bar & Grill,1926297,10053 Maine Ave,Lakeside,CA,92040,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Mel & Fayes Diner,5514181,31 N State Highway 49,Jackson,CA,95642,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Westin Vacation Club,3745973,75 Willow Rdg,Palm Desert,CA,92260,On-Premise,Lodging,Resort/Convention,Marriott Vacations Worldwide,Westin Vacation Club
FALSE,Residence Inn,7895919,2121 Center St,Berkeley,CA,94704,On-Premise,Lodging,Full Service Lodging,Marriott International Inc,Residence Inn
FALSE,La County Fair,5224128,1101 W Mckinley Ave,Pomona,CA,91768,On-Premise,Other On-Premise,Special Events,Independent,No Group Assignment
FALSE,Hollywood Hookah Lounge,3417632,6512 Hollywood Blvd,Los Angeles,CA,90028,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Bear Claw,5236262,24087 Lake Dr,Crestline,CA,92325,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Chilis Grill & Bar,1999249,41070 California Oaks Rd,Murrieta,CA,92562,On-Premise,Dining,Casual Dining,Brinker International Inc,Chilis Grill & Bar
FALSE,The Bier Garden,7199938,641 S Coast Highway 101,Encinitas,CA,92024,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Tap Room Pub & Grub,7306445,3948 Sylvan Ave Ste 301,Modesto,CA,95355,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Lost Resort,5244175,2736 20th St,San Francisco,CA,94110,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Corinthian Event Center,7405663,84 W Santa Clara St Ste 100,San Jose,CA,95113,On-Premise,Caterer,Banquet hall,Independent,No Group Assignment
FALSE,Harrys Cocktail,5233962,407 E Charter Way,Stockton,CA,95206,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Saban Theatre,2332967,8440 Wilshire Blvd,Beverly Hills,CA,90211,On-Premise,Recreation,Theater,Independent,No Group Assignment
FALSE,Casero Taqueria,7681226,2674 Gateway Rd Ste 195,Carlsbad,CA,92009,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Full Cirlce Saloon,5236382,8528 N Magnolia Ave Ste 105,Santee,CA,92071,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Kincaids,5229105,500 Fishermans Wharf,Redondo Beach,CA,90277,On-Premise,Dining,Fine Dining,Landrys Inc,Kincaids
FALSE,BJs Restaurant & Brewhouse,5231475,17615 Castleton St,Rowland Heights,CA,91748,On-Premise,Dining,Casual Dining,BJs Restaurants Inc,BJs Restaurant & Brewhouse
FALSE,Claim Jumper,5223931,1355 N Harbor Dr,San Diego,CA,92101,On-Premise,Dining,Casual Dining,Kelly Restaurant Group,Claim Jumper
FALSE,Neck Of The Woods,5234322,406 Clement St,San Francisco,CA,94118,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Lake Bowl,5243732,511 E Bidwell St,Folsom,CA,95630,On-Premise,Recreation,Billiard/Bowling/Arcade,Independent,No Group Assignment
FALSE,Luna Mexican Kitchen,5506847,1495 The Alameda,San Jose,CA,95126,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Edendale Grill,1756250,2838 Rowena Ave,Los Angeles,CA,90039,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Proud Marys,5514245,34689 Golden Lantern St,Dana Point,CA,92629,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Sycamore Den,5236041,3391 Adams Ave,San Diego,CA,92116,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Buffalo Wild Wings,3852621,3065 E Shaw Ave,Fresno,CA,93710,On-Premise,Bar/Nightclub,Sports Bar,Inspire Brands Inc,Buffalo Wild Wings
FALSE,Applebees Grill & Bar,5224704,2659 W March Ln,Stockton,CA,95207,On-Premise,Dining,Casual Dining,Flynn Restaurant Group,Applebees Grill & Bar
FALSE,Comstock Saloon,1421512,155 Columbus Ave,San Francisco,CA,94133,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Chess Park,7638462,231 N Brand Blvd Unit A,Glendale,CA,91203,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Chilis Grill & Bar,5508734,13580 Whittier Blvd,Whittier,CA,90605,On-Premise,Dining,Casual Dining,Brinker International Inc,Chilis Grill & Bar
FALSE,Slicks Billiards,1754248,1825 Hamner Ave Ste P,Norco,CA,92860,On-Premise,Recreation,Billiard/Bowling/Arcade,Independent,No Group Assignment
FALSE,Paul Bar,5248663,3700 E Vista Chino Ste E,Palm Springs,CA,92262,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Meadow Club,5241101,1001 Bolinas Rd,Fairfax,CA,94930,On-Premise,Recreation,Golf/Country Club,Independent,No Group Assignment
FALSE,Green Door,5258108,2955 Solano Ave,Napa,CA,94558,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,Hennesseys Tavern,5235198,313 Manhattan Beach Blvd,Manhattan Beach,CA,90266,On-Premise,Bar/Nightclub,Irish Pub,Hennesseys Tavern Inc,Hennesseys Tavern
FALSE,Hideaway,5236186,5523 South St,Lakewood,CA,90713,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Il Fornaio Cucina Italiana,5232257,1555 Camino Del Mar Ste 301,Del Mar,CA,92014,On-Premise,Dining,Fine Dining,Il Fornaio Corporation,Il Fornaio Cucina Italiana
FALSE,Hera,670360,3879 Wilshire Blvd,Los Angeles,CA,90010,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Tavern Off Broadway,3913320,221 W 7th St,Los Angeles,CA,90014,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Players Sports Bar,1803617,328 S Twin Oaks Valley Rd,San Marcos,CA,92078,On-Premise,Bar/Nightclub,Sports Bar,Independent,No Group Assignment
FALSE,Wayside Inn,5219272,718 710 Hwy 395,Standish,CA,96128,On-Premise,Lodging,Full Service Lodging,Independent,No Group Assignment
FALSE,Fire & Ice,1859344,4100 Lake Tahoe Blvd,South Lake Tahoe,CA,96150,On-Premise,Dining,Casual Dining,Roundgrille Inc,Fire & Ice
FALSE,Ventiki,5516699,701 E Main St,Ventura,CA,93001,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Santa Barbara Yacht,5229065,130 Harbor Way,Santa Barbara,CA,93109,On-Premise,Recreation,Private Club,Independent,No Group Assignment
FALSE,The Moroccan Lounge,5246832,901 E 1st St,Los Angeles,CA,90012,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,Cinepolis Luxury Cinemas,2202703,12905 El Camino Real,San Diego,CA,92130,On-Premise,Recreation,Theater,Cinepolis USA,Cinepolis
FALSE,Irish Bank Bar & Restaurant,5235076,10 Mark Ln,San Francisco,CA,94108,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Bubba Gump Shrimp,5231362,720 Cannery Row,Monterey,CA,93940,On-Premise,Dining,Casual Dining,Landrys Inc,Bubba Gump Shrimp
FALSE,Cabo Wabo Cantina,7193608,6801 Hollywood Blvd,Los Angeles,CA,90028,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Sammys Woodfired Pizza & Grill,7069714,400 World Way,Los Angeles,CA,90045,On-Premise,Dining,Casual Dining,Ladeki Restaurant Group,Sammys Woodfired Pizza & Grill
FALSE,BJs Restaurant & Brewhouse,5223215,400 E Huntington Dr,Arcadia,CA,91006,On-Premise,Dining,Casual Dining,BJs Restaurants Inc,BJs Restaurant & Brewhouse
FALSE,Beaumonts,5248586,5662 La Jolla Blvd,La Jolla,CA,92037,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cool Cat Cafe,5222343,198 Pomeroy Ave,Pismo Beach,CA,93449,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Keg Room,5238762,3035 Oro Dam Blvd W,Oroville,CA,95965,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,The Summer Place,5259271,801 Bush St,San Francisco,CA,94108,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Dingers Sports Bar & Grill,5522194,1602 E Highland Ave Ste 4616,San Bernardino,CA,92404,On-Premise,Bar/Nightclub,Sports Bar,Independent,No Group Assignment
FALSE,B Side,5237774,1430 S St,Sacramento,CA,95811,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Miguels Cocina,5223856,5980 Avenida Encinas,Carlsbad,CA,92008,On-Premise,Dining,Casual Dining,Brigantine Restaurant Inc,Miguels Cocina
FALSE,The Bolt,5244092,2560 Boxwood St,Sacramento,CA,95815,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Geezers,5246936,12120 Telegraph Rd,Santa Fe Springs,CA,90670,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,BJs Restaurant & Brewhouse,5230620,16060 Beach Blvd,Huntington Beach,CA,92647,On-Premise,Dining,Casual Dining,BJs Restaurants Inc,BJs Restaurant & Brewhouse
FALSE,Flappys Pizza Co,5254659,123 S Washington St,Sonora,CA,95370,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cedar Creek Inn,1866385,20 Pointe Dr,Brea,CA,92821,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Vaca,7442975,695 Town Center Dr Ste 170,Costa Mesa,CA,92626,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Ahba,7801038,31732 Coast Hwy,Laguna Beach,CA,92651,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Tgi Fridays,5223255,390 E Hospitality Ln,San Bernardino,CA,92408,On-Premise,Dining,Casual Dining,Briad Group,Tgi Fridays
FALSE,Dr Sandwich,5518855,7475 Beverly Blvd,Los Angeles,CA,90036,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Firehouse,5233072,1112 2nd St,Sacramento,CA,95814,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Casa Moreno Restaurant,5250813,223 N Citrus Ave,Covina,CA,91723,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,D & M Tavern Grill,3792365,28039 Scott Rd,Murrieta,CA,92563,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cargo Snack Shack,7874269,1279 N Spring St,Los Angeles,CA,90012,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Smittys Grill,5261325,110 S Lake Ave,Pasadena,CA,91101,On-Premise,Dining,Fine Dining,Smith Brothers Restaurant Group,No Group Assignment
FALSE,The Blarney Stone,5235911,11761 Edinger Ave,Fountain Valley,CA,92708,On-Premise,Bar/Nightclub,Irish Pub,Independent,No Group Assignment
